learner,opponent,seed,learner_seat,result,winner_seat,decisions,latency_ms,memory_mb,failure,engine_seed_controlled,diagnostics_json
our_dragapult_munkidori_g1,parent_dragapult_g0,21270719,1,loss,0,218,5141.42,,,False,"[{""model_actions"":130,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""cf9631897196c825dd535ac91c73abf0fbef0f3dda812fbb7193629acf65527f"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0""},{""model_actions"":88,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_dragapult_munkidori_g1,roman_recent_885,21400720,0,loss,1,174,9825.628,,,False,"[{""model_actions"":95,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.7211252450942993,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,parent_dragapult_g0,20270720,1,win,1,309,4267.287,,,False,"[{""model_actions"":165,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""cf9631897196c825dd535ac91c73abf0fbef0f3dda812fbb7193629acf65527f"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0""},{""model_actions"":144,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8531996011734009,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_lopunny_froslass_g1,lucario_1084,20350719,0,loss,1,158,3103.456,,,False,"[{""model_actions"":89,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.3768887519836426,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_dragapult_munkidori_g1,parent_dragapult_g0,21270719,0,loss,1,226,2979.873,,,False,"[{""model_actions"":102,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.5805180668830872,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{""model_actions"":124,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""cf9631897196c825dd535ac91c73abf0fbef0f3dda812fbb7193629acf65527f"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0""}]"
our_lopunny_froslass_g1,alakazam_5th,20290720,1,loss,0,32,2305.936,,,False,"[{},{""model_actions"":10,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.531999945640564,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_lopunny_froslass_g1,library_out_1208,20310720,0,loss,1,106,2898.439,,,False,"[{""model_actions"":71,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_dragapult_munkidori_g1,probabilistic,21360720,0,loss,1,42,3001.26,,,False,"[{""model_actions"":15,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.9344705939292908,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,beam_search_940,20370719,1,loss,0,107,3032.819,,,False,"[{},{""model_actions"":45,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.4524984359741211,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_lopunny_froslass_g1,parent_dragapult_g0,20270719,1,win,1,252,3650.082,,,False,"[{""model_actions"":148,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""cf9631897196c825dd535ac91c73abf0fbef0f3dda812fbb7193629acf65527f"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.5309745073318481,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g0""},{""model_actions"":104,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_lopunny_froslass_g1,roman_recent_885,20400720,0,loss,1,168,11511.611,,,False,"[{""model_actions"":80,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.6008426547050476,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_dragapult_munkidori_g1,beam_search_940,21370720,1,win,1,165,9345.894,,,False,"[{},{""model_actions"":109,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_dragapult_munkidori_g1,alakazam_5th,21290719,0,win,0,233,7624.049,,,False,"[{""model_actions"":133,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_dragapult_munkidori_g1,parent_lopunny_g0,21260719,0,win,0,197,6133.402,,,False,"[{""model_actions"":98,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8228188753128052,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{""model_actions"":99,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g0/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""ec9f85acd51ac2c8f2e0b3b7977dc33e818d3dde72e234ece85bc1ef9b2fe101"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.7677497267723083,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g0""}]"
our_lopunny_froslass_g1,beam_search_940,20370720,0,loss,1,16,2844.242,,,False,"[{""model_actions"":8,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.5590049624443054,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_lopunny_froslass_g1,library_out_1208,20310719,1,loss,0,165,3421.997,,,False,"[{},{""model_actions"":100,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.5374749302864075,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,official_random,21280720,0,win,0,91,4018.018,,,False,"[{""model_actions"":76,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.7876532673835754,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,parent_lopunny_g0,20260720,0,win,0,288,14407.166,,,False,"[{""model_actions"":130,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.7488610148429871,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{""model_actions"":158,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g0/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""ec9f85acd51ac2c8f2e0b3b7977dc33e818d3dde72e234ece85bc1ef9b2fe101"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.3809165954589844,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g0""}]"
our_dragapult_munkidori_g1,library_out_1208,21310719,1,loss,0,150,7606.431,,,False,"[{},{""model_actions"":108,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.23692263662815094,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_dragapult_munkidori_g1,lucario_sample,21340719,0,loss,1,148,4412.287,,,False,"[{""model_actions"":80,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,alakazam_5th,20290719,0,loss,1,14,2563.919,,,False,"[{""model_actions"":7,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.3999544680118561,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_lopunny_froslass_g1,dragapult,20320719,0,loss,1,172,3801.308,,,False,"[{""model_actions"":49,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_lopunny_froslass_g1,probabilistic,20360720,0,loss,1,88,3375.33,,,False,"[{""model_actions"":34,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":1.0,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_lopunny_froslass_g1,roman_recent_885,20400719,1,win,1,160,7869.334,,,False,"[{},{""model_actions"":68,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.7862239480018616,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,simple_matchup,21390719,1,loss,0,112,3609.717,,,False,"[{},{""model_actions"":55,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.4785913825035095,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""}]"
our_dragapult_munkidori_g1,lucario_1084,21350719,0,loss,1,202,6858.345,,,False,"[{""model_actions"":124,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.7364800572395325,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,lucario_sample,20340719,0,loss,1,138,6476.078,,,False,"[{""model_actions"":58,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.853976845741272,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""},{}]"
our_dragapult_munkidori_g1,grim_hybrid_909,21380720,0,loss,1,154,12739.342,,,False,"[{""model_actions"":85,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.8324055671691895,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
our_lopunny_froslass_g1,simple_matchup,20390720,1,loss,0,99,6540.157,,,False,"[{},{""model_actions"":44,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""f74ff7dab2544b853ae087e867893ba8a49f3b018e2c2e691ea118d6dbf0b0ca"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.35290879011154175,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/lopunny_froslass_g1""}]"
our_dragapult_munkidori_g1,library_out_1208,21310719,0,loss,1,149,5589.668,,,False,"[{""model_actions"":115,""fallback_actions"":0,""load_errors"":0,""inference_errors"":0,""illegal_model_actions"":0,""low_confidence_actions"":0,""illegal_fallback_actions"":0,""emergency_legal_actions"":0,""checkpoint"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1/checkpoint.pt"",""checkpoint_exists"":true,""checkpoint_sha256"":""8ce5cd8c0fd63ae46a31fd6e0981a252874789d9a3626563c779e95ef6884bf7"",""history_enabled"":false,""history_tokens"":0,""structured"":true,""deck_cards"":60,""confidence_threshold"":0.0,""last_confidence"":0.31061866879463196,""package_root"":""/homes/lzhang/pocketmon/results/our_agents_2026-08-06/dragapult_munkidori_g1""},{}]"
